id,person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,Loan Status Predicted
81894,31,30000,RENT,1.0,VENTURE,C,10000,13.48,0.33,N,8,1
81895,24,45000,RENT,6.0,VENTURE,A,10000,7.66,0.22,N,4,0
81896,36,79416,RENT,7.0,VENTURE,D,25000,15.21,0.31,Y,13,1
81897,28,80000,RENT,5.0,PERSONAL,B,6000,11.71,0.07,N,5,0
81898,34,37440,RENT,5.0,MEDICAL,B,7000,11.99,0.19,N,9,0
81899,26,42000,RENT,1.0,DEBTCONSOLIDATION,A,3000,7.29,0.07,N,4,0
81900,22,36000,RENT,3.0,PERSONAL,A,10000,7.49,0.28,N,2,0
81901,27,80000,MORTGAGE,7.0,PERSONAL,B,5000,10.25,0.06,N,8,0
81902,28,26400,RENT,2.0,PERSONAL,D,12000,13.3,0.44,N,9,1
81903,32,65004,MORTGAGE,3.0,VENTURE,B,13000,10.62,0.22,N,6,0
81904,32,120000,MORTGAGE,11.0,PERSONAL,A,12000,5.42,0.1,N,10,0
81905,27,100000,MORTGAGE,8.0,MEDICAL,A,35000,6.54,0.35,N,6,0
81906,33,100000,MORTGAGE,0.0,VENTURE,B,11000,11.99,0.11,N,6,0
81907,44,65000,MORTGAGE,14.0,MEDICAL,A,20000,6.03,0.31,N,12,0
81908,22,50000,RENT,0.0,PERSONAL,C,12000,13.16,0.24,Y,4,0
81909,24,63235,MORTGAGE,3.0,HOMEIMPROVEMENT,A,2500,6.91,0.04,N,4,0
81910,26,100000,MORTGAGE,1.0,EDUCATION,A,10000,8.94,0.1,N,4,0
81911,37,48000,RENT,4.0,MEDICAL,A,11500,5.99,0.24,N,12,0
81912,21,55000,MORTGAGE,1.0,VENTURE,A,7200,8.49,0.13,N,4,0
81913,24,70000,RENT,5.0,MEDICAL,B,15000,10.37,0.21,N,4,0
81914,23,42000,RENT,0.0,EDUCATION,A,4600,7.14,0.11,N,3,0
81915,23,45000,RENT,4.0,EDUCATION,A,2500,7.51,0.06,N,4,0
81916,23,41600,MORTGAGE,2.0,EDUCATION,A,4500,7.51,0.11,N,3,0
81917,36,59617,MORTGAGE,14.0,PERSONAL,B,21000,15.62,0.35,N,14,0
81918,24,80000,MORTGAGE,0.0,DEBTCONSOLIDATION,A,10000,7.51,0.13,N,2,0
81919,27,90000,MORTGAGE,4.0,HOMEIMPROVEMENT,A,20000,5.99,0.22,N,7,0
81920,22,42000,RENT,1.0,VENTURE,C,2500,13.16,0.06,N,4,0
81921,22,41000,RENT,3.0,EDUCATION,A,6000,8.0,0.15,N,2,0
81922,22,39996,RENT,0.0,VENTURE,D,3000,14.61,0.08,N,3,1
81923,22,48000,MORTGAGE,6.0,DEBTCONSOLIDATION,B,4000,11.99,0.08,N,4,0
81924,31,55000,MORTGAGE,2.0,PERSONAL,A,15000,7.88,0.27,N,10,0
81925,22,40000,RENT,2.0,EDUCATION,C,8000,13.92,0.2,N,2,0
81926,26,42000,MORTGAGE,8.0,EDUCATION,B,3500,10.74,0.09,N,4,0
81927,25,70000,MORTGAGE,2.0,PERSONAL,A,25000,7.9,0.36,N,4,0
81928,30,52000,MORTGAGE,3.0,PERSONAL,B,20000,11.71,0.38,N,6,0
81929,24,60000,MORTGAGE,1.0,PERSONAL,B,20000,11.71,0.33,N,3,0
81930,26,59000,MORTGAGE,10.0,MEDICAL,A,5000,7.51,0.08,N,2,0
81931,28,75000,RENT,12.0,HOMEIMPROVEMENT,D,19000,14.83,0.26,Y,7,0
81932,30,60000,MORTGAGE,3.0,DEBTCONSOLIDATION,B,3600,10.99,0.06,N,10,0
81933,23,25000,RENT,7.0,PERSONAL,B,10000,11.36,0.4,N,2,1
81934,29,61440,RENT,8.0,MEDICAL,B,3500,10.37,0.05,N,9,0
81935,24,60000,RENT,2.0,PERSONAL,B,2500,10.0,0.04,N,4,0
81936,24,54000,MORTGAGE,8.0,PERSONAL,A,3200,7.9,0.06,N,3,0
81937,23,128000,MORTGAGE,7.0,EDUCATION,A,30000,7.9,0.23,N,4,0
81938,30,70000,MORTGAGE,7.0,HOMEIMPROVEMENT,E,18000,16.35,0.29,Y,6,0
81939,28,65000,MORTGAGE,12.0,HOMEIMPROVEMENT,B,10000,11.14,0.15,N,9,0
81940,27,120000,MORTGAGE,11.0,VENTURE,A,4750,7.51,0.04,N,9,0
81941,23,36000,OWN,4.0,EDUCATION,D,5000,14.96,0.14,N,3,0
81942,22,65000,RENT,6.0,MEDICAL,B,12000,11.49,0.18,N,4,0
81943,36,88000,MORTGAGE,2.0,VENTURE,D,15000,13.24,0.17,N,14,0
81944,22,85000,MORTGAGE,2.0,EDUCATION,A,8000,7.51,0.09,N,3,0
81945,25,52000,MORTGAGE,4.0,DEBTCONSOLIDATION,B,6400,10.0,0.12,N,3,0
81946,28,45000,RENT,3.0,PERSONAL,C,10000,13.23,0.22,N,6,0
81947,25,75000,MORTGAGE,9.0,HOMEIMPROVEMENT,D,20000,14.59,0.27,Y,3,0
81948,22,74600,MORTGAGE,6.0,VENTURE,A,3500,7.51,0.05,N,3,0
81949,23,45000,RENT,5.0,EDUCATION,B,6500,11.12,0.14,N,3,0
81950,23,69996,RENT,7.0,VENTURE,B,5500,10.37,0.08,N,3,0
81951,36,44000,RENT,4.0,EDUCATION,C,5000,13.47,0.11,Y,11,0
81952,24,146990,MORTGAGE,0.0,VENTURE,A,3500,8.49,0.03,N,3,0
81953,32,112455,RENT,4.0,MEDICAL,B,5000,9.99,0.04,N,6,0
81954,29,40000,MORTGAGE,9.0,MEDICAL,A,9000,8.0,0.23,N,9,0
81955,23,63000,RENT,2.0,EDUCATION,A,4000,7.51,0.06,N,2,0
81956,25,65000,MORTGAGE,5.0,VENTURE,B,15000,10.75,0.23,N,4,0
81957,25,80000,MORTGAGE,6.0,VENTURE,A,10000,5.79,0.13,N,2,0
81958,25,100000,MORTGAGE,10.0,MEDICAL,C,8000,13.47,0.08,N,2,0
81959,32,24000,RENT,2.0,MEDICAL,B,7000,11.71,0.28,N,6,0
81960,25,105000,MORTGAGE,1.0,DEBTCONSOLIDATION,B,15000,10.25,0.14,N,4,0
81961,34,120000,MORTGAGE,18.0,HOMEIMPROVEMENT,A,6000,7.14,0.05,N,10,0
81962,35,45000,MORTGAGE,13.0,DEBTCONSOLIDATION,A,10000,7.88,0.22,N,5,0
81963,24,28685,RENT,2.0,DEBTCONSOLIDATION,D,6950,17.49,0.24,Y,2,1
81964,24,44000,RENT,0.0,DEBTCONSOLIDATION,D,4000,14.96,0.09,Y,4,1
81965,25,21600,RENT,0.0,PERSONAL,C,5000,14.35,0.23,Y,3,0
81966,26,78000,RENT,2.0,DEBTCONSOLIDATION,D,4000,15.95,0.05,Y,2,1
81967,28,66000,MORTGAGE,12.0,HOMEIMPROVEMENT,B,15000,9.99,0.23,N,9,0
81968,28,50000,RENT,4.0,MEDICAL,B,10000,10.38,0.2,N,10,0
81969,23,50000,MORTGAGE,2.0,VENTURE,C,3000,15.27,0.06,N,3,0
81970,28,140000,MORTGAGE,0.0,HOMEIMPROVEMENT,C,12000,13.16,0.09,Y,8,0
81971,25,65000,RENT,8.0,DEBTCONSOLIDATION,A,18000,6.99,0.28,N,4,0
81972,25,150000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,7200,7.29,0.05,N,2,0
81973,33,43000,MORTGAGE,3.0,DEBTCONSOLIDATION,C,13500,12.61,0.31,N,8,1
81974,25,41000,RENT,5.0,VENTURE,B,6000,11.71,0.15,N,2,0
81975,24,72000,MORTGAGE,7.0,MEDICAL,B,12000,10.65,0.17,N,3,0
81976,22,33008,RENT,3.0,DEBTCONSOLIDATION,A,6000,8.59,0.18,N,3,0
81977,38,26000,RENT,2.0,EDUCATION,D,4000,15.37,0.15,Y,11,1
81978,30,70000,RENT,14.0,EDUCATION,B,10000,11.49,0.14,N,6,0
81979,37,43200,RENT,6.0,MEDICAL,C,4000,13.48,0.09,N,16,0
81980,27,100000,MORTGAGE,0.0,HOMEIMPROVEMENT,C,6000,13.98,0.06,N,8,0
81981,23,50000,RENT,8.0,DEBTCONSOLIDATION,A,10000,7.9,0.2,N,3,0
81982,23,75000,MORTGAGE,7.0,EDUCATION,A,6000,5.42,0.08,N,4,0
81983,24,130000,MORTGAGE,2.0,PERSONAL,A,28000,8.49,0.21,N,2,0
81984,30,175000,MORTGAGE,2.0,DEBTCONSOLIDATION,A,16000,7.49,0.09,N,7,0
81985,25,32000,RENT,3.0,PERSONAL,C,10800,14.27,0.34,N,3,1
81986,22,75996,MORTGAGE,6.0,MEDICAL,B,10000,9.63,0.13,N,2,0
81987,36,50000,OWN,0.0,EDUCATION,B,10000,10.36,0.2,N,13,0
81988,26,39996,MORTGAGE,5.0,VENTURE,A,12000,8.9,0.3,N,2,0
81989,26,60000,MORTGAGE,2.0,DEBTCONSOLIDATION,A,5000,5.42,0.08,N,3,0
81990,34,36000,RENT,1.0,MEDICAL,B,5000,12.69,0.14,N,9,0
81991,37,42000,RENT,2.0,MEDICAL,B,2500,11.71,0.06,N,16,0
81992,27,35000,RENT,0.0,MEDICAL,A,12000,8.9,0.34,N,8,1
81993,22,75000,RENT,2.0,EDUCATION,B,25000,12.42,0.33,N,4,1
81994,23,60000,MORTGAGE,1.0,PERSONAL,A,3125,6.62,0.05,N,2,0
81995,29,63300,RENT,3.0,DEBTCONSOLIDATION,A,2400,7.9,0.04,N,9,0
81996,28,72000,MORTGAGE,8.0,MEDICAL,B,10000,10.59,0.14,N,9,0
81997,21,55000,RENT,3.0,EDUCATION,C,1500,13.99,0.03,N,3,0
81998,22,113000,OWN,6.0,EDUCATION,A,10200,7.66,0.09,N,3,0
81999,28,45000,RENT,0.0,EDUCATION,B,3000,11.71,0.07,N,8,0
82000,23,40000,RENT,1.0,EDUCATION,A,5000,7.74,0.13,N,3,0
82001,25,60000,MORTGAGE,2.0,EDUCATION,A,5600,7.49,0.09,N,4,0
82002,37,25000,RENT,3.0,PERSONAL,C,11000,12.73,0.42,Y,17,1
82003,29,75000,MORTGAGE,13.0,PERSONAL,B,5000,11.49,0.07,N,9,0
82004,23,50000,RENT,4.0,MEDICAL,B,5000,10.39,0.1,N,4,0
82005,22,30000,OWN,2.0,VENTURE,B,5000,10.99,0.17,N,2,0
82006,26,39480,MORTGAGE,2.0,EDUCATION,C,7000,13.79,0.18,N,3,0
82007,30,56000,RENT,0.0,PERSONAL,B,15000,11.48,0.27,N,7,0
82008,27,150000,MORTGAGE,0.0,EDUCATION,D,25000,15.95,0.17,N,9,0
82009,24,38000,RENT,3.0,PERSONAL,A,5000,6.62,0.13,N,2,0
82010,28,50000,OWN,12.0,EDUCATION,A,8000,6.03,0.16,N,6,0
82011,23,30000,RENT,7.0,EDUCATION,E,8400,19.69,0.27,N,4,1
82012,21,50400,MORTGAGE,5.0,VENTURE,C,12000,13.48,0.24,N,3,0
82013,22,43200,OWN,6.0,VENTURE,D,3500,14.84,0.08,N,4,0
82014,29,80000,MORTGAGE,0.0,VENTURE,A,10000,5.99,0.13,N,6,0
82015,22,60000,RENT,0.0,DEBTCONSOLIDATION,C,7000,12.61,0.12,N,3,0
82016,30,34000,RENT,6.0,EDUCATION,C,10000,12.87,0.29,N,9,0
82017,59,84996,RENT,15.0,VENTURE,C,2400,14.35,0.03,Y,20,0
82018,28,45000,MORTGAGE,5.0,HOMEIMPROVEMENT,C,12000,11.78,0.27,Y,9,0
82019,24,24000,RENT,2.0,DEBTCONSOLIDATION,A,2875,8.94,0.12,N,4,0
82020,24,44000,RENT,2.0,DEBTCONSOLIDATION,C,4000,13.35,0.09,Y,2,0
82021,29,24000,RENT,0.0,MEDICAL,A,2800,7.88,0.12,N,5,0
82022,24,70000,MORTGAGE,8.0,HOMEIMPROVEMENT,A,15000,7.49,0.21,N,4,0
82023,42,36000,RENT,2.0,MEDICAL,A,10000,7.51,0.28,N,15,0
82024,32,53808,MORTGAGE,16.0,VENTURE,A,6000,7.51,0.11,N,5,0
82025,25,75000,MORTGAGE,9.0,HOMEIMPROVEMENT,B,17500,12.42,0.23,N,2,0
82026,23,42000,RENT,3.0,MEDICAL,A,8500,8.94,0.21,N,2,0
82027,26,54996,RENT,8.0,EDUCATION,A,15000,6.54,0.27,N,3,0
82028,23,50000,RENT,3.0,MEDICAL,C,15000,14.27,0.3,N,4,0
82029,24,55000,RENT,1.0,MEDICAL,A,9600,5.42,0.17,N,2,0
82030,24,24000,RENT,0.0,PERSONAL,E,2000,16.0,0.08,Y,2,1
82031,29,100000,RENT,13.0,MEDICAL,C,12800,14.72,0.12,Y,8,0
82032,23,62000,MORTGAGE,7.0,DEBTCONSOLIDATION,C,8500,13.35,0.14,N,3,0
82033,28,42100,RENT,4.0,MEDICAL,D,5000,16.07,0.12,Y,8,1
82034,25,110000,MORTGAGE,9.0,PERSONAL,A,5000,7.51,0.05,N,4,0
82035,28,65004,RENT,5.0,PERSONAL,B,16000,11.49,0.25,N,5,0
82036,28,60000,RENT,6.0,MEDICAL,B,17000,9.88,0.28,N,9,0
82037,29,30000,RENT,2.0,MEDICAL,A,1500,8.49,0.05,N,8,0
82038,22,36000,RENT,6.0,EDUCATION,A,10000,7.29,0.28,N,3,0
82039,26,60000,MORTGAGE,5.0,EDUCATION,D,11500,15.28,0.19,N,4,0
82040,24,50000,MORTGAGE,8.0,VENTURE,A,5000,7.51,0.1,N,2,0
82041,26,60000,RENT,3.0,MEDICAL,B,15000,10.0,0.25,N,2,0
82042,29,306000,MORTGAGE,9.0,VENTURE,B,15000,10.62,0.05,N,10,0
82043,27,40000,RENT,0.0,EDUCATION,B,12000,9.91,0.3,N,5,0
82044,31,30000,RENT,0.0,HOMEIMPROVEMENT,C,1000,13.16,0.03,N,6,1
82045,23,45000,MORTGAGE,7.0,VENTURE,B,13250,12.42,0.29,N,3,0
82046,24,80000,RENT,6.0,MEDICAL,A,7000,6.54,0.09,N,2,0
82047,28,29000,RENT,1.0,PERSONAL,B,5000,12.18,0.17,N,8,0
82048,22,120000,MORTGAGE,6.0,VENTURE,B,25000,12.18,0.21,N,2,0
82049,29,24996,RENT,0.0,DEBTCONSOLIDATION,C,5000,13.61,0.2,N,10,0
82050,48,90000,RENT,1.0,DEBTCONSOLIDATION,B,7500,12.69,0.08,N,12,0
82051,24,35000,RENT,3.0,VENTURE,C,10000,12.87,0.29,Y,2,0
82052,42,148000,MORTGAGE,8.0,EDUCATION,B,25000,9.99,0.17,N,16,0
82053,21,60000,RENT,5.0,EDUCATION,A,12000,7.9,0.2,N,3,0
82054,23,47700,OWN,7.0,PERSONAL,B,14500,10.99,0.31,N,4,0
82055,24,48000,MORTGAGE,4.0,VENTURE,B,2000,11.36,0.04,N,3,0
82056,31,60000,RENT,14.0,MEDICAL,A,5000,7.9,0.08,N,8,0
82057,29,46000,RENT,4.0,PERSONAL,B,6000,11.36,0.13,N,6,0
82058,22,62000,MORTGAGE,3.0,MEDICAL,A,10000,7.49,0.16,N,4,0
82059,30,28128,RENT,0.0,EDUCATION,A,7500,7.51,0.28,N,9,0
82060,22,62496,RENT,4.0,PERSONAL,A,18000,6.91,0.28,N,4,0
82061,37,150000,MORTGAGE,11.0,MEDICAL,A,14500,6.03,0.09,N,12,0
82062,30,50000,MORTGAGE,9.0,EDUCATION,B,4000,10.65,0.08,N,9,0
82063,27,50000,MORTGAGE,0.0,HOMEIMPROVEMENT,D,6000,15.7,0.12,Y,9,0
82064,26,37290,MORTGAGE,10.0,DEBTCONSOLIDATION,A,7200,8.49,0.19,N,2,0
82065,33,27600,RENT,6.0,DEBTCONSOLIDATION,B,7000,10.62,0.25,N,7,0
82066,25,81600,RENT,1.0,HOMEIMPROVEMENT,B,11000,10.0,0.13,N,4,0
82067,25,111000,RENT,1.0,DEBTCONSOLIDATION,B,6500,10.99,0.06,N,2,0
82068,32,30000,RENT,1.0,VENTURE,C,10000,13.48,0.33,Y,8,1
82069,22,48000,RENT,6.0,VENTURE,C,7000,13.49,0.15,N,3,0
82070,22,66000,RENT,6.0,EDUCATION,B,5000,10.37,0.08,N,2,0
82071,23,65000,MORTGAGE,0.0,EDUCATION,B,6500,11.48,0.1,N,2,0
82072,24,28000,RENT,6.0,EDUCATION,B,2500,12.53,0.09,N,3,0
82073,32,68000,MORTGAGE,9.0,PERSONAL,C,8000,12.99,0.12,N,5,0
82074,42,38000,RENT,3.0,VENTURE,C,5400,13.53,0.14,N,16,0
82075,53,60000,MORTGAGE,6.0,DEBTCONSOLIDATION,C,8000,12.99,0.13,Y,19,0
82076,26,39000,RENT,1.0,PERSONAL,B,7000,10.71,0.18,N,4,0
82077,34,33000,MORTGAGE,3.0,VENTURE,C,1800,13.47,0.05,Y,10,0
82078,30,75000,OWN,10.0,MEDICAL,A,9600,6.62,0.13,N,7,0
82079,24,130000,RENT,0.0,HOMEIMPROVEMENT,F,10000,18.43,0.08,Y,3,0
82080,24,115000,MORTGAGE,4.0,EDUCATION,A,9600,5.99,0.09,N,4,0
82081,27,75000,MORTGAGE,5.0,EDUCATION,A,6000,7.14,0.08,N,7,0
82082,23,59000,RENT,6.0,EDUCATION,B,20000,10.99,0.34,N,4,1
82083,22,83000,MORTGAGE,6.0,EDUCATION,A,7000,6.91,0.08,N,3,0
82084,34,62000,RENT,1.0,EDUCATION,A,3600,7.14,0.06,N,10,0
82085,27,50000,RENT,0.0,PERSONAL,A,3000,7.68,0.06,N,10,0
82086,25,45000,RENT,9.0,MEDICAL,B,8000,10.74,0.18,N,2,0
82087,25,51000,OWN,6.0,VENTURE,A,16000,6.17,0.32,N,2,0
82088,36,33600,MORTGAGE,3.0,PERSONAL,C,3000,13.48,0.09,Y,15,0
82089,23,85000,MORTGAGE,7.0,VENTURE,B,10000,10.62,0.12,N,3,0
82090,23,55000,RENT,5.0,VENTURE,A,7500,8.9,0.14,N,3,0
82091,27,40000,RENT,3.0,VENTURE,A,6925,5.42,0.17,N,7,0
82092,24,85000,RENT,6.0,EDUCATION,C,12000,12.84,0.14,Y,4,0
82093,24,84000,RENT,2.0,VENTURE,D,5000,15.05,0.06,Y,3,1
82094,28,25000,RENT,2.0,PERSONAL,C,2000,12.98,0.08,N,7,0
82095,23,28000,RENT,4.0,MEDICAL,C,7500,11.03,0.27,N,3,0
82096,31,54000,MORTGAGE,7.0,DEBTCONSOLIDATION,A,8800,7.51,0.16,N,10,0
82097,24,58000,RENT,8.0,VENTURE,B,2250,9.91,0.04,N,4,0
82098,23,43000,RENT,0.0,VENTURE,C,6000,13.49,0.14,N,2,0
82099,36,60000,RENT,3.0,HOMEIMPROVEMENT,C,10000,14.27,0.17,N,17,0
82100,54,76992,MORTGAGE,4.0,PERSONAL,B,1500,12.69,0.02,N,21,0
82101,35,90000,RENT,0.0,DEBTCONSOLIDATION,B,12000,9.99,0.13,N,7,0
82102,25,72000,RENT,9.0,EDUCATION,C,16000,13.57,0.23,Y,4,0
82103,36,80163,RENT,1.0,PERSONAL,B,10200,12.53,0.12,N,14,0
82104,22,71000,MORTGAGE,6.0,EDUCATION,C,10000,14.65,0.14,N,2,0
82105,25,78000,MORTGAGE,7.0,DEBTCONSOLIDATION,B,3000,11.99,0.04,N,2,0
82106,25,21000,RENT,0.0,HOMEIMPROVEMENT,B,5175,12.53,0.25,N,2,1
82107,35,110000,MORTGAGE,0.0,DEBTCONSOLIDATION,B,8000,11.11,0.07,N,9,0
82108,25,50000,RENT,0.0,EDUCATION,A,6000,6.92,0.12,N,4,0
82109,29,55000,OWN,13.0,MEDICAL,A,3000,5.99,0.05,N,5,0
82110,24,80000,RENT,0.0,EDUCATION,B,5500,11.99,0.07,N,4,0
82111,24,50000,MORTGAGE,8.0,MEDICAL,A,8000,6.62,0.16,N,2,0
82112,25,70000,MORTGAGE,9.0,PERSONAL,B,12000,11.71,0.17,N,4,0
82113,24,30000,RENT,8.0,PERSONAL,B,10000,10.65,0.33,N,3,1
82114,27,48996,MORTGAGE,0.0,EDUCATION,C,5000,12.53,0.1,Y,6,0
82115,23,42000,RENT,0.0,HOMEIMPROVEMENT,E,14750,16.0,0.35,N,2,1
82116,38,75600,MORTGAGE,6.0,VENTURE,C,6400,12.99,0.09,Y,12,0
82117,38,103000,MORTGAGE,18.0,VENTURE,A,5000,6.17,0.05,N,14,0
82118,30,40000,OWN,0.0,EDUCATION,C,14000,14.27,0.35,Y,5,0
82119,23,120000,MORTGAGE,5.0,EDUCATION,A,10000,8.49,0.08,N,4,0
82120,22,54000,MORTGAGE,7.0,DEBTCONSOLIDATION,B,6000,10.65,0.11,N,2,0
82121,22,120000,MORTGAGE,3.0,PERSONAL,A,6000,7.14,0.05,N,4,0
82122,33,50000,RENT,1.0,EDUCATION,C,6000,12.68,0.12,N,5,0
82123,36,120000,MORTGAGE,5.0,MEDICAL,B,5000,10.99,0.04,N,13,0
82124,24,25000,RENT,0.0,VENTURE,B,4000,11.71,0.16,N,3,0
82125,25,40000,RENT,1.0,MEDICAL,A,2400,9.32,0.06,N,3,0
82126,22,60000,RENT,4.0,EDUCATION,B,9300,10.0,0.15,N,4,0
82127,24,72000,RENT,4.0,MEDICAL,A,5000,6.17,0.07,N,4,0
82128,23,80000,RENT,3.0,VENTURE,A,12000,6.17,0.15,N,3,0
82129,23,84000,RENT,7.0,DEBTCONSOLIDATION,B,10000,12.53,0.12,N,3,0
82130,28,78000,RENT,2.0,VENTURE,A,12000,5.79,0.15,N,10,0
82131,26,56000,MORTGAGE,10.0,DEBTCONSOLIDATION,A,12000,7.49,0.21,N,4,0
82132,22,25000,RENT,3.0,EDUCATION,C,5000,13.8,0.2,Y,4,0
82133,40,50000,RENT,0.0,HOMEIMPROVEMENT,C,7000,14.26,0.14,Y,17,0
82134,30,60000,MORTGAGE,6.0,VENTURE,A,4000,6.17,0.07,N,6,0
82135,33,42000,RENT,0.0,EDUCATION,B,2400,11.71,0.06,N,8,0
82136,31,38400,RENT,4.0,DEBTCONSOLIDATION,C,2500,13.98,0.07,Y,6,0
82137,26,66560,MORTGAGE,10.0,DEBTCONSOLIDATION,B,7200,12.53,0.11,N,3,0
82138,22,64000,MORTGAGE,6.0,PERSONAL,A,8000,5.99,0.13,N,2,0
82139,54,60000,MORTGAGE,7.0,PERSONAL,A,5000,6.62,0.08,N,24,0
82140,28,132650,RENT,12.0,MEDICAL,C,20000,12.87,0.15,N,9,0
82141,23,33000,RENT,5.0,DEBTCONSOLIDATION,C,3000,14.65,0.09,N,3,0
82142,39,60000,MORTGAGE,20.0,HOMEIMPROVEMENT,D,8000,14.84,0.13,Y,12,0
82143,24,32500,RENT,4.0,EDUCATION,A,14000,6.91,0.43,N,4,1
82144,26,45600,MORTGAGE,10.0,VENTURE,C,8000,12.99,0.17,Y,4,0
82145,27,52000,OWN,2.0,PERSONAL,B,4800,9.63,0.09,N,10,0
82146,23,50000,MORTGAGE,3.0,MEDICAL,A,10000,7.51,0.2,N,3,0
82147,29,110000,MORTGAGE,5.0,VENTURE,A,10000,7.49,0.09,N,8,0
82148,23,75000,MORTGAGE,6.0,EDUCATION,B,22000,8.88,0.28,N,4,0
82149,24,30000,RENT,0.0,MEDICAL,A,7000,7.51,0.23,N,4,0
82150,21,58000,RENT,5.0,DEBTCONSOLIDATION,A,7200,7.9,0.12,N,2,0
82151,27,80000,MORTGAGE,6.0,EDUCATION,D,25000,15.65,0.31,N,5,0
82152,29,90000,MORTGAGE,7.0,MEDICAL,B,15000,11.11,0.17,N,5,0
82153,24,58947,RENT,8.0,MEDICAL,A,2500,9.63,0.04,N,2,0
82154,31,120000,MORTGAGE,0.0,VENTURE,B,12000,10.25,0.1,N,7,0
82155,21,30000,RENT,5.0,VENTURE,A,14300,7.51,0.48,N,2,1
82156,22,20000,RENT,5.0,PERSONAL,C,5000,14.79,0.25,Y,3,0
82157,29,55000,RENT,4.0,PERSONAL,B,8000,11.14,0.15,N,7,0
82158,28,89004,RENT,12.0,EDUCATION,C,6000,13.16,0.07,Y,7,0
82159,23,46000,RENT,1.0,PERSONAL,C,12000,13.48,0.26,N,3,0
82160,33,77000,MORTGAGE,12.0,VENTURE,B,12000,11.48,0.16,N,5,0
82161,22,40000,RENT,3.0,DEBTCONSOLIDATION,C,4000,13.49,0.1,Y,3,0
82162,51,80000,MORTGAGE,1.0,PERSONAL,B,12000,11.71,0.15,N,23,0
82163,24,68000,RENT,2.0,VENTURE,B,10000,10.74,0.15,N,4,0
82164,27,115752,MORTGAGE,7.0,DEBTCONSOLIDATION,A,10000,7.29,0.09,N,5,0
82165,37,55000,MORTGAGE,3.0,EDUCATION,A,8000,5.99,0.15,N,17,0
82166,23,50508,OWN,8.0,PERSONAL,B,7000,10.83,0.14,N,3,0
82167,23,75000,RENT,4.0,MEDICAL,C,3000,13.49,0.04,N,4,0
82168,22,58800,MORTGAGE,6.0,VENTURE,A,7000,7.9,0.13,N,2,0
82169,33,98004,MORTGAGE,0.0,MEDICAL,A,10000,6.54,0.1,N,9,0
82170,32,28550,RENT,16.0,VENTURE,A,4000,7.49,0.14,N,9,0
82171,23,50000,MORTGAGE,4.0,VENTURE,G,11400,19.04,0.23,Y,4,0
82172,22,63844,RENT,7.0,HOMEIMPROVEMENT,B,20000,8.4,0.31,N,2,1
82173,25,30000,MORTGAGE,6.0,HOMEIMPROVEMENT,A,3500,6.39,0.12,N,2,0
82174,26,50000,RENT,6.0,MEDICAL,A,3000,7.49,0.06,N,4,0
82175,28,80000,RENT,6.0,HOMEIMPROVEMENT,D,5000,15.21,0.06,N,10,0
82176,27,150000,RENT,5.0,HOMEIMPROVEMENT,D,24250,14.59,0.16,N,10,0
82177,30,300000,MORTGAGE,12.0,EDUCATION,A,10000,6.03,0.03,N,7,0
82178,30,27996,RENT,6.0,VENTURE,B,12000,12.53,0.44,N,6,1
82179,30,105000,RENT,2.0,MEDICAL,C,15000,14.79,0.14,Y,5,0
82180,28,50000,RENT,4.0,DEBTCONSOLIDATION,C,12250,13.16,0.24,N,9,0
82181,47,150000,RENT,1.0,MEDICAL,B,10000,10.0,0.07,N,12,0
82182,27,60000,MORTGAGE,12.0,PERSONAL,A,13500,9.63,0.23,N,6,0
82183,31,110000,RENT,3.0,VENTURE,A,9000,7.51,0.08,N,5,0
82184,22,73000,MORTGAGE,6.0,PERSONAL,B,10000,11.83,0.14,N,4,0
82185,42,42000,MORTGAGE,3.0,MEDICAL,A,10000,5.79,0.24,N,12,0
82186,27,60000,MORTGAGE,3.0,MEDICAL,B,12000,10.65,0.2,N,8,0
82187,27,30000,RENT,0.0,MEDICAL,A,4000,5.79,0.13,N,5,0
82188,24,31516,RENT,1.0,DEBTCONSOLIDATION,B,5000,9.99,0.16,N,3,0
82189,24,56100,MORTGAGE,4.0,MEDICAL,D,2000,15.95,0.03,Y,2,1
82190,36,105000,MORTGAGE,20.0,DEBTCONSOLIDATION,A,18000,5.79,0.16,N,14,0
82191,26,65000,RENT,9.0,HOMEIMPROVEMENT,A,20000,7.9,0.31,N,3,1
82192,37,60000,MORTGAGE,7.0,PERSONAL,A,10000,6.03,0.17,N,14,0
82193,21,45000,MORTGAGE,3.0,EDUCATION,C,10000,12.98,0.22,Y,4,0
82194,29,66000,RENT,13.0,PERSONAL,B,14000,10.65,0.21,N,7,0
82195,26,85000,MORTGAGE,10.0,VENTURE,A,5000,7.43,0.06,N,3,0
82196,22,40000,RENT,2.0,VENTURE,B,4000,11.49,0.1,N,3,0
82197,23,39000,RENT,5.0,EDUCATION,B,12000,11.71,0.31,N,3,1
82198,24,52000,RENT,8.0,EDUCATION,C,7000,13.22,0.13,Y,3,0
82199,26,84000,MORTGAGE,3.0,VENTURE,C,15000,13.79,0.18,N,2,0
